geoid,stCode,coCode,geography,planningArea,PL_FIPS,MCD2,year,population
4209150640,42,91,Montgomery Township,Growing Suburb,50640,50640,2014,25853
3400547880,34,5,Moorestown Township,Developed Community,47880,47880,2014,20590
4201751144,42,17,Morrisville Borough,Developed Community,51144,51144,2014,8641
4204551176,42,45,Morton Borough,Developed Community,51176,51176,2014,2684
3400748750,34,7,Mount Ephraim Borough,Developed Community,48750,48750,2014,4637
3400548900,34,5,Mount Holly Township,Developed Community,48900,48900,2014,9527
3400549020,34,5,Mount Laurel Township,Developed Community,49020,49020,2014,41939
4209152664,42,91,Narberth Borough,Developed Community,52664,52664,2014,4315
3401549680,34,15,National Park Borough,Developed Community,49680,49680,2014,3008
4204553104,42,45,Nether Providence Township,Developed Community,53104,53104,2014,13790
4201753296,42,17,New Britain Borough,Developed Community,53296,53296,2014,3027
4201753304,42,17,New Britain Township,Growing Suburb,53304,53304,2014,11237
4202953608,42,29,New Garden Township,Growing Suburb,53608,53608,2014,12127
3400551510,34,5,New Hanover Township,Developed Community,51510,51510,2014,8049
4209153664,42,91,New Hanover Township,Rural Area,53664,53664,2014,12202
4201753712,42,17,New Hope Borough,Developed Community,53712,53712,2014,2504
4202953816,42,29,New London Township,Rural Area,53816,53816,2014,5897
3401551390,34,15,Newfield Borough,Developed Community,51390,51390,2014,1571
4202953784,42,29,Newlin Township,Rural Area,53784,53784,2014,1349
4201754184,42,17,Newtown Borough,Developed Community,54184,54184,2014,2237
4201754192,42,17,Newtown Township,Growing Suburb,54192,54192,2014,19577
4204554224,42,45,Newtown Township,Growing Suburb,54224,54224,2014,12405
4201754576,42,17,Nockamixon Township,Rural Area,54576,54576,2014,3418
4209154656,42,91,Norristown Borough,Developed Community,54656,54656,2014,34606
4202954936,42,29,North Coventry Township,Growing Suburb,54936,54936,2014,8019
3400553070,34,5,North Hanover Township,Rural Area,53070,53070,2014,7645
4209155512,42,91,North Wales Borough,Developed Community,55512,55512,2014,3253
4201754688,42,17,Northampton Township,Developed Community,54688,54688,2014,39443
4204555664,42,45,Norwood Borough,Developed Community,55664,55664,2014,5910
3400753880,34,7,Oaklyn Borough,Developed Community,53880,53880,2014,3994
4202957480,42,29,Oxford Borough,Developed Community,57480,57480,2014,5146
3400555800,34,5,Palmyra Borough,Developed Community,55800,55800,2014,7320
4202958032,42,29,Parkesburg Borough,Developed Community,58032,58032,2014,3683
4204558176,42,45,Parkside Borough,Developed Community,58176,58176,2014,2336
3401557150,34,15,Paulsboro Borough,Developed Community,57150,57150,2014,6003
3400557480,34,5,Pemberton Borough,Developed Community,57480,57480,2014,1379
3400557510,34,5,Pemberton Township,Rural Area,57510,57510,2014,27765
4202958808,42,29,Penn Township,Growing Suburb,58808,58808,2014,5512
4201758936,42,17,Penndel Borough,Developed Community,58936,58936,2014,2224
3402157600,34,21,Pennington Borough,Developed Community,57600,57600,2014,2594
3400757660,34,7,Pennsauken Township,Developed Community,57660,57660,2014,35777
4209159120,42,91,Pennsburg Borough,Developed Community,59120,59120,2014,3880
4202959136,42,29,Pennsbury Township,Growing Suburb,59136,59136,2014,3622
4201759384,42,17,Perkasie Borough,Developed Community,59384,59384,2014,8476
4209159392,42,91,Perkiomen Township,Growing Suburb,59392,59392,2014,9217
4210160000,42,101,Philadelphia,Core City,60000,60000,2014,1564042
4202960120,42,29,Phoenixville Borough,Developed Community,60120,60120,2014,16632
3400758770,34,7,Pine Hill Borough,Developed Community,58770,58770,2014,10506
3400758920,34,7,Pine Valley Borough,Developed Community,58920,58920,2014,12
3401559070,34,15,Pitman Borough,Developed Community,59070,59070,2014,8915
4201761616,42,17,Plumstead Township,Growing Suburb,61616,61616,2014,13150
4209161664,42,91,Plymouth Township,Developed Community,61664,61664,2014,16694
4202961800,42,29,Pocopson Township,Growing Suburb,61800,61800,2014,4846
4209162416,42,91,Pottstown Borough,Developed Community,62416,62416,2014,22735
3402160900,34,21,Princeton Borough,Developed Community,60900,60900,2014,29940
4204562792,42,45,Prospect Park Borough,Developed Community,62792,62792,2014,6495
4201763048,42,17,Quakertown Borough,Developed Community,63048,63048,2014,8892
4204563264,42,45,Radnor Township,Developed Community,63264,63264,2014,31560
4209163808,42,91,Red Hill Borough,Developed Community,63808,63808,2014,2390
4201764536,42,17,Richland Township,Growing Suburb,64536,64536,2014,13135
4201764584,42,17,Richlandtown Borough,Developed Community,64584,64584,2014,1315
4204564832,42,45,Ridley Park Borough,Developed Community,64832,64832,2014,7034
4204564800,42,45,Ridley Township,Developed Community,64800,64800,2014,31125
4201764856,42,17,Riegelsville Borough,Developed Community,64856,64856,2014,861
3400563510,34,5,Riverside Township,Developed Community,63510,63510,2014,8007
3400563660,34,5,Riverton Borough,Developed Community,63660,63660,2014,2741
3402163850,34,21,Robbinsville Township,Growing Suburb,77210,63850,2014,14126
4209165568,42,91,Rockledge Borough,Developed Community,65568,65568,2014,2554
4204566192,42,45,Rose Valley Borough,Developed Community,66192,66192,2014,950
4209166576,42,91,Royersford Borough,Developed Community,66576,66576,2014,4794
3400765160,34,7,Runnemede Borough,Developed Community,65160,65160,2014,8385
4204566928,42,45,Rutledge Borough,Developed Community,66928,66928,2014,799
4202967080,42,29,Sadsbury Township,Rural Area,67080,67080,2014,3789
4209167528,42,91,Salford Township,Rural Area,67528,67528,2014,2926
4202968288,42,29,Schuylkill Township,Growing Suburb,68288,68288,2014,8585
4209168328,42,91,Schwenksville Borough,Developed Community,68328,68328,2014,1397
4201769248,42,17,Sellersville Borough,Developed Community,69248,69248,2014,4225
3400566810,34,5,Shamong Township,Rural Area,66810,66810,2014,6490
4204569752,42,45,Sharon Hill Borough,Developed Community,69752,69752,2014,5715
4201770744,42,17,Silverdale Borough,Developed Community,70744,70744,2014,860
4209171016,42,91,Skippack Township,Growing Suburb,71016,71016,2014,14864
4201771752,42,17,Solebury Township,Rural Area,71752,71752,2014,8635
3400768340,34,7,Somerdale Borough,Developed Community,68340,68340,2014,5363
4209171856,42,91,Souderton Borough,Developed Community,71856,71856,2014,6754
4202972072,42,29,South Coatesville Borough,Developed Community,72072,72072,2014,1450
4202972088,42,29,South Coventry Township,Rural Area,72088,72088,2014,2630
3401569030,34,15,South Harrison Township,Rural Area,69030,69030,2014,3193
3400568610,34,5,Southampton Township,Rural Area,68610,68610,2014,10340
4202972920,42,29,Spring City Borough,Developed Community,72920,72920,2014,3352
4204573032,42,45,Springfield Township,Developed Community,73032,73032,2014,24272
4209173088,42,91,Springfield Township,Developed Community,73088,73088,2014,19539
3400569990,34,5,Springfield Township,Rural Area,69990,69990,2014,3364
4201773016,42,17,Springfield Township,Rural Area,73016,73016,2014,5032
3400771220,34,7,Stratford Borough,Developed Community,71220,71220,2014,7006
4204575648,42,45,Swarthmore Borough,Developed Community,75648,75648,2014,6222
3401571850,34,15,Swedesboro Borough,Developed Community,71850,71850,2014,2600
3400572060,34,5,Tabernacle Township,Rural Area,72060,72060,2014,6958
3400772240,34,7,Tavistock Borough,Developed Community,72240,72240,2014,5
4201776304,42,17,Telford Borough,Developed Community,76304,76304,2014,2189
4209176304,42,91,Telford Borough,Developed Community,76304,76304,2014,2677
4202976568,42,29,Thornbury Township,Growing Suburb,76568,76568,2014,3325
4204576576,42,45,Thornbury Township,Growing Suburb,76576,76576,2014,7828
4204576792,42,45,Tinicum Township,Developed Community,76792,76792,2014,4104
4201776784,42,17,Tinicum Township,Rural Area,76784,76784,2014,3972
4209177152,42,91,Towamencin Township,Growing Suburb,77152,77152,2014,18147
4204577288,42,45,Trainer Borough,Developed Community,77288,77288,2014,1849
4209177304,42,91,Trappe Borough,Developed Community,77304,77304,2014,3537
4202977344,42,29,Tredyffrin Township,Growing Suburb,77344,77344,2014,29540
3402174000,34,21,Trenton City,Core City,74000,74000,2014,84937
4201777704,42,17,Trumbauersville Borough,Developed Community,77704,77704,2014,952
4201777744,42,17,Tullytown Borough,Developed Community,77744,77744,2014,1857
4204578712,42,45,Upland Borough,Developed Community,78712,78712,2014,3256
4204578776,42,45,Upper Chichester Township,Developed Community,78776,78776,2014,16948
4204579000,42,45,Upper Darby Township,Developed Community,79000,79000,2014,83090
4209179008,42,91,Upper Dublin Township,Developed Community,79008,79008,2014,26171
4209179040,42,91,Upper Frederick Township,Rural Area,79040,79040,2014,3554
4209179056,42,91,Upper Gwynedd Township,Developed Community,79056,79056,2014,15886
4209179064,42,91,Upper Hanover Township,Rural Area,79064,79064,2014,7121
4201779128,42,17,Upper Makefield Township,Rural Area,79128,79128,2014,8206
4209179136,42,91,Upper Merion Township,Developed Community,79136,79136,2014,28579
4209179176,42,91,Upper Moreland Township,Developed Community,79176,79176,2014,24250
4202979208,42,29,Upper Oxford Township,Rural Area,79208,79208,2014,2523
4209179240,42,91,Upper Pottsgrove Township,Growing Suburb,79240,79240,2014,5411
4204579248,42,45,Upper Providence Township,Developed Community,79248,79248,2014,10312
4209179256,42,91,Upper Providence Township,Growing Suburb,79256,79256,2014,22600
4209179280,42,91,Upper Salford Township,Rural Area,79280,79280,2014,3368
4201779296,42,17,Upper Southampton Township,Developed Community,79296,79296,2014,15119
4202979352,42,29,Upper Uwchlan Township,Growing Suburb,79352,79352,2014,11521
4202979480,42,29,Uwchlan Township,Growing Suburb,79480,79480,2014,18590
4202979544,42,29,Valley Township,Growing Suburb,79544,79544,2014,7497
3400776220,34,7,Voorhees Township,Developed Community,76220,76220,2014,29340
4202980616,42,29,Wallace Township,Rural Area,80616,80616,2014,3684
4201780952,42,17,Warminster Township,Developed Community,80952,80952,2014,32606
4201781048,42,17,Warrington Township,Growing Suburb,81144,81048,2014,23667
4201781144,42,17,Warwick Township,Growing Suburb,83960,81144,2014,14622
4202981160,42,29,Warwick Township,Rural Area,81160,81160,2014,2544
3401577180,34,15,Washington Township,Developed Community,77180,77180,2014,48245
3400577150,34,5,Washington Township,Rural Area,77150,77150,2014,673
3400777630,34,7,Waterford Township,Rural Area,77630,77630,2014,10751
3401578110,34,15,Wenonah Borough,Developed Community,78110,78110,2014,2255
4202982544,42,29,West Bradford Township,Growing Suburb,82544,82544,2014,12648
4202982576,42,29,West Brandywine Township,Growing Suburb,82576,82576,2014,7478
4202982664,42,29,West Caln Township,Rural Area,82664,82664,2014,9068
4202982704,42,29,West Chester Borough,Developed Community,82704,82704,2014,19443
4209182736,42,91,West Conshohocken Borough,Developed Community,82736,82736,2014,1385
3401578800,34,15,West Deptford Township,Developed Community,78800,78800,2014,21402
4202982936,42,29,West Fallowfield Township,Rural Area,82936,82936,2014,2583
4202983080,42,29,West Goshen Township,Growing Suburb,83080,83080,2014,22996
4202983104,42,29,West Grove Borough,Developed Community,83104,83104,2014,2861
4202983464,42,29,West Marlborough Township,Rural Area,83464,83464,2014,816
4202983664,42,29,West Nantmeal Township,Rural Area,83664,83664,2014,2203
4209183696,42,91,West Norriton Township,Developed Community,83696,83696,2014,15765
4202983712,42,29,West Nottingham Township,Rural Area,83712,83712,2014,2725
4202983832,42,29,West Pikeland Township,Growing Suburb,83832,83832,2014,4059
4209183912,42,91,West Pottsgrove Township,Developed Community,83912,83912,2014,3899
4201783960,42,17,West Rockhill Township,Rural Area,83960,83960,2014,5278
4202983968,42,29,West Sadsbury Township,Rural Area,83968,83968,2014,2482
4202984160,42,29,West Vincent Township,Rural Area,84160,84160,2014,5004
4202984192,42,29,West Whiteland Township,Growing Suburb,84192,84192,2014,18449
3402180240,34,21,West Windsor Township,Developed Community,80240,80240,2014,28320
3400578200,34,5,Westampton Township,Growing Suburb,78200,78200,2014,8749
4202984104,42,29,Westtown Township,Growing Suburb,84104,84104,2014,10917
3401580120,34,15,Westville Borough,Developed Community,80120,80120,2014,4229
4209184624,42,91,Whitemarsh Township,Developed Community,84624,84624,2014,17634
4209184888,42,91,Whitpain Township,Developed Community,84888,84888,2014,19116
3400581440,34,5,Willingboro Township,Developed Community,81440,81440,2014,31360
4202985352,42,29,Willistown Township,Growing Suburb,85352,85352,2014,10824
3400781740,34,7,Winslow Township,Growing Suburb,81740,81740,2014,39342
3401582120,34,15,Woodbury City,Developed Community,82120,82120,2014,10009
3401582180,34,15,Woodbury Heights Borough,Developed Community,82180,82180,2014,3021
3400582420,34,5,Woodland Township,Rural Area,82420,82420,2014,1786
3400782450,34,7,Woodlynne Borough,Developed Community,82450,82450,2014,2945
3401582840,34,15,Woolwich Township,Growing Suburb,82840,82840,2014,12143
4209186496,42,91,Worcester Township,Growing Suburb,86496,86496,2014,10261
3400582960,34,5,Wrightstown Borough,Developed Community,82960,82960,2014,800
4201786624,42,17,Wrightstown Township,Rural Area,86624,86624,2014,3105
4201786920,42,17,Yardley Borough,Developed Community,86920,86920,2014,2439
4204586968,42,45,Yeadon Borough,Developed Community,86968,86968,2014,11529
4209100156,42,91,Abington Township,Developed Community,156,156,2015,55615
4204500676,42,45,Aldan Borough,Developed Community,676,676,2015,4164
4209102264,42,91,Ambler Borough,Developed Community,2264,2264,2015,6516
4204503336,42,45,Aston Township,Developed Community,3336,3336,2015,16703
4202903384,42,29,Atglen Borough,Developed Community,3384,3384,2015,1411
3400702200,34,7,Audubon Borough,Developed Community,2200,2200,2015,8728
3400702230,34,7,Audubon Park Borough,Developed Community,2230,2230,2015,1011
4202903656,42,29,Avondale Borough,Developed Community,3656,3656,2015,1400
3400703250,34,7,Barrington Borough,Developed Community,3250,3250,2015,6803
3400503370,34,5,Bass River Township,Rural Area,3370,3370,2015,1446
4201704976,42,17,Bedminster Township,Rural Area,4976,4976,2015,7037
3400704750,34,7,Bellmawr Borough,Developed Community,4750,4750,2015,11474
4201705616,42,17,Bensalem Township,Developed Community,5616,5616,2015,60284
3400705440,34,7,Berlin Borough,Developed Community,5440,5440,2015,7592
3400705470,34,7,Berlin Township,Developed Community,5470,5470,2015,5430
4204506024,42,45,Bethel Township,Growing Suburb,6024,6024,2015,9123
3400505740,34,5,Beverly City,Developed Community,5740,5740,2015,2527
4202906544,42,29,Birmingham Township,Growing Suburb,6544,6544,2015,4208
3400506670,34,5,Bordentown City,Developed Community,6670,6670,2015,3867
3400506700,34,5,Bordentown Township,Growing Suburb,6700,6700,2015,11843
4209108568,42,91,Bridgeport Borough,Developed Community,8568,8568,2015,4578
